sku,name,store_view_code,dimension,dimensions_mm,i1out,operating_temperature_range,total_output_power_w,v1out_vdc,v2out_vdc,vin_range,series,attribute_set_code,product_type,categories,product_websites,description,short_description,weight,product_online,tax_class_name,visibility,special_price,special_price_from_date,special_price_to_date,meta_title,meta_keywords,meta_description,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,country_of_manufacture,as_tran_application,as_tran_depth_mm,as_tran_height_inch,as_tran_height_mm,as_tran_isolation_voltage_vrms,as_tran_mounting_option,as_tran_package_qty,as_tran_package_style,as_tran_package_weght_g,as_tran_turn_ratio,as_tran_turn_ratio_pri,as_tran_turn_ratio_sec,as_tran_turn_ratio_sec2,as_tran_type,as_tran_width_mm,brochure,case,case_drawing,case_material,cfc_cb_i,cfc_cb_m,cfc_d_i,cfc_ul_i,cfc_ul_m,cfc_vde_i,cmc_current_rating_madc,cmc_dc_resistance_max_mom,cmc_depth_mm,cmc_height_mm,cmc_inductance_nom_muh,cmc_mounting_option,cmc_width_mm,color,configurable_dpm,current_ratio_amps,current_shunt,current_transformer,data_sheet,daylight_readable,dc_current_max,dc_resistance,dc_resistance_max,dc_resistance_secondary_max,design_origin,digit_height_inch,digit_height_mm,display_type,dosa,efficiency,enable_googlecheckout,eol_date,face_dim_view,face_view,features,form_factor,humidity,i2out,i3out,i4out,input_current,input_impedance_mohm,isolation_vac,isolation_vdc,isolation_voltage,is_imported,is_recurring,line_regulation_max,load_regulation_max,location,loop_drop_v,manufacturer,max_leakage_inductance,measuring_condition,measuring_range,measurment_type,meter_back_view,meter_dim_view,mounting_type,number_of_digit,output_current_range,output_power_total_w,package_style,pard_typical,pcs_180mm,pcs_330mm,pc_board_view,pinout,pinout_drawning,power_supply_current_ma,power_supply_isolation,power_supply_type,power_supply_v,primary_inductance_typical,production_date,product_brief,product_status,p_tran_dc_resist_secondary_1,p_tran_dc_resist_secondary_2,quality,rated_current_a,rated_output_mv,recom_current_transformer_desc,recom_current_transformer_name,recom_shunt_2_desc,recom_shunt_2_name,recom_shunt_3_desc,recom_shunt_3_name,recom_shunt_desc,recom_shunt_name,recurring_profile,regional_availability,replacement_part,resistance_ohm_25,resolution_v,ripple_noise,rohs_5,rohs_6,rohs_exc_11,rohs_exc_34,rohs_exc_6a,rohs_exc_6c,rohs_exc_7a,rohs_exc_7b,rohs_exc_7c1,rohs_exc_7c2,rohs_exc_7c3,rohs_exc_8,series_description,series_headline,series_primary,series_status,series_type,shielding,shunt_high_mv,shunt_low_mv,ts_dimensions_height,ts_dimensions_length,ts_dimensions_width,turn_ratio,update_rate_samples_sec,v1in_regulated,v1out_range_vdc,v1out_vdc_number,v2in_regulated,v3out_vdc,v4out_vdc,vin_max,vin_min,vin_nominal,volt_time_product,weight_g,weight_oz,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id
MEU1S0503ZC,MEU1S0503ZC,,0.327 x 0.240 x 0.313,8.30 x 6.10 x 7.95,0.303,-40 to 85,1,3.3,,4.5 to 5.5,N/A,DC/DC Converters1,simple,"Default Category/Power Products/DC-DC Converters/Isolated/Single Output,Murata PS/Products/DC-DC Converters/Isolated/Single Output Isolated","power,murataps,base","3.3V 303mA, Isolated 1W Single Output 1kVDC , DC-DC Converter, 4.5-5.5V Input","3.3V 303mA, Isolated 1W Single Output 1kVDC , DC-DC Converter, 4.5-5.5V Input",,1,0,"Catalog, Search",,,,,,,"1/18/14, 1:42 AM","1/7/19, 5:54 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/data/power/ncl/kdc_meu1.pdf,,,,,,Murata Power Solutions,,,,,77,Yes,,,,,,,,,,249,,,1000,,No,No,1.2,12,K,,,,,,,,,Through Hole,,,1,ZIP,,,,,,,,,,,,,,Recommended In Production,,,UL60950,,,,,,,,,,,,,,,,50,No,Yes,No,No,No,No,No,No,Yes,No,No,No,"The MEU1 series is a new range of ultra miniature through hole 1W DC/DC converters, available in a ZIP style pinout. . The MEU1 series offers 1W of available output power over the industrial temperature range of -40ºC to 85ºC. They are ideally suited for providing local supplies on control system boards. With the added beneﬁt of 1kVDC galvanic isolation to reduce switching noise and allows the device to be conﬁgured to provide an isolated negative rail in systems where only positive rails exist.",Isolated 1W Single Output DC-DC Converters,,,,,,,,,,,,,,3.3,,,,,,5,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
MEU1S0505ZC,MEU1S0505ZC,,0.327 x 0.240 x 0.313,8.30 x 6.10 x 7.95,0.2,-40 to 85,1,5,,4.5 to 5.5,N/A,DC/DC Converters1,simple,"Default Category/Power Products/DC-DC Converters/Isolated/Single Output,Murata PS/Products/DC-DC Converters/Isolated/Single Output Isolated","power,murataps,base","5V 200mA, Isolated 1W Single Output 1kVDC , DC-DC Converter, 4.5-5.5V Input","5V 200mA, Isolated 1W Single Output 1kVDC , DC-DC Converter, 4.5-5.5V Input",,1,0,"Catalog, Search",,,,,,,"1/18/14, 1:42 AM","1/7/19, 5:54 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/data/power/ncl/kdc_meu1.pdf,,,,,,Murata Power Solutions,,,,,81,Yes,,,,,,,,,,244,,,1000,,No,No,1.2,9,K,,,,,,,,,Through Hole,,,1,ZIP,,,,,,,,,,,,,,Recommended In Production,,,UL60950,,,,,,,,,,,,,,,,45,No,Yes,No,No,No,No,No,No,Yes,No,No,No,"The MEU1 series is a new range of ultra miniature through hole 1W DC/DC converters, available in a ZIP style pinout. . The MEU1 series offers 1W of available output power over the industrial temperature range of -40ºC to 85ºC. They are ideally suited for providing local supplies on control system boards. With the added beneﬁt of 1kVDC galvanic isolation to reduce switching noise and allows the device to be conﬁgured to provide an isolated negative rail in systems where only positive rails exist.",Isolated 1W Single Output DC-DC Converters,,,,,,,,,,,,,,5,,,,,,5,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
MEU1S0509ZC,MEU1S0509ZC,,0.327 x 0.240 x 0.313,8.30 x 6.10 x 7.95,1529,-40 to 85,1,9,,4.5 to 5.5,N/A,DC/DC Converters1,simple,"Default Category/Power Products/DC-DC Converters/Isolated/Single Output,Murata PS/Products/DC-DC Converters/Isolated/Single Output Isolated","power,murataps,base","9V 111mA, Isolated 1W Single Output 1kVDC , DC-DC Converter, 4.5-5.5V Input","9V 111mA, Isolated 1W Single Output 1kVDC , DC-DC Converter, 4.5-5.5V Input",,1,0,"Catalog, Search",,,,,,,"1/18/14, 1:42 AM","1/7/19, 5:54 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/data/power/ncl/kdc_meu1.pdf,,,,,,Murata Power Solutions,,,,,81,Yes,,,,,,,,,,245,,,1000,,No,No,1.2,12,K,,,,,,,,,Terminal Block,,,1,ZIP,,,,,,,,,,,,,,Recommended In Production,,,UL60950,,,,,,,,,,,,,,,,40,No,Yes,No,No,No,No,No,No,Yes,No,No,No,"The MEU1 series is a new range of ultra miniature through hole 1W DC/DC converters, available in a ZIP style pinout. . The MEU1 series offers 1W of available output power over the industrial temperature range of -40ºC to 85ºC. They are ideally suited for providing local supplies on control system boards. With the added beneﬁt of 1kVDC galvanic isolation to reduce switching noise and allows the device to be conﬁgured to provide an isolated negative rail in systems where only positive rails exist.",Isolated 1W Single Output DC-DC Converters,,,,,,,,,,,,,,9,,,,,,5,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
MEU1S0512ZC,MEU1S0512ZC,,0.327 x 0.240 x 0.313,8.30 x 6.10 x 7.95,0.083,-40 to 85,1,12,,4.5 to 5.5,N/A,DC/DC Converters1,simple,"Default Category/Power Products/DC-DC Converters/Isolated/Single Output,Murata PS/Products/DC-DC Converters/Isolated/Single Output Isolated","power,murataps,base","12V 83mA, Isolated 1W Single Output 1kVDC , DC-DC Converter, 4.5-5.5V Input","12V 83mA, Isolated 1W Single Output 1kVDC , DC-DC Converter, 4.5-5.5V Input",,1,0,"Catalog, Search",,,,,,,"1/18/14, 1:42 AM","1/7/19, 5:54 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/data/power/ncl/kdc_meu1.pdf,,,,,,Murata Power Solutions,,,,,83,Yes,,,,,,,,,,239,,,1000,,No,No,1.2,10,K,,,,,,,,,Through Hole,,,1,ZIP,,,,,,,,,,,,,,Recommended In Production,,,UL60950,,,,,,,,,,,,,,,,40,No,Yes,No,No,No,No,No,No,Yes,No,No,No,"The MEU1 series is a new range of ultra miniature through hole 1W DC/DC converters, available in a ZIP style pinout. . The MEU1 series offers 1W of available output power over the industrial temperature range of -40ºC to 85ºC. They are ideally suited for providing local supplies on control system boards. With the added beneﬁt of 1kVDC galvanic isolation to reduce switching noise and allows the device to be conﬁgured to provide an isolated negative rail in systems where only positive rails exist.",Isolated 1W Single Output DC-DC Converters,,,,,,,,,,,,,,12,,,,,,5,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
MEU1S0515ZC,MEU1S0515ZC,,0.327 x 0.240 x 0.313,8.30 x 6.10 x 7.95,0.067,-40 to 85,1,15,,4.5 to 5.5,N/A,DC/DC Converters1,simple,"Default Category/Power Products/DC-DC Converters/Isolated/Single Output,Murata PS/Products/DC-DC Converters/Isolated/Single Output Isolated","power,murataps,base","15V 67mA, Isolated 1W Single Output 1kVDC , DC-DC Converter, 4.5-5.5V Input","15V 67mA, Isolated 1W Single Output 1kVDC , DC-DC Converter, 4.5-5.5V Input",,1,0,"Catalog, Search",,,,,,,"1/18/14, 1:42 AM","1/7/19, 5:54 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/data/power/ncl/kdc_meu1.pdf,,,,,,Murata Power Solutions,,,,,83,Yes,,,,,,,,,,239,,,1000,,No,No,1.2,8,K,,,,,,,,,Through Hole,,,1,ZIP,,,,,,,,,,,,,,Recommended In Production,,,UL60950,,,,,,,,,,,,,,,,35,No,Yes,No,No,No,No,No,No,Yes,No,No,No,"The MEU1 series is a new range of ultra miniature through hole 1W DC/DC converters, available in a ZIP style pinout. . The MEU1 series offers 1W of available output power over the industrial temperature range of -40ºC to 85ºC. They are ideally suited for providing local supplies on control system boards. With the added beneﬁt of 1kVDC galvanic isolation to reduce switching noise and allows the device to be conﬁgured to provide an isolated negative rail in systems where only positive rails exist.",Isolated 1W Single Output DC-DC Converters,,,,,,,,,,,,,,15,,,,,,5,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
MEU1S1205ZC,MEU1S1205ZC,,0.327 x 0.240 x 0.313,8.30 x 6.10 x 7.95,0.2,-40 to 85,1,5,,10.8 to 13.2,N/A,DC/DC Converters1,simple,"Default Category/Power Products/DC-DC Converters/Isolated/Single Output,Murata PS/Products/DC-DC Converters/Isolated/Single Output Isolated","power,murataps,base","5V 200mA, Isolated 1W Single Output 1kVDC , DC-DC Converter, 10.8-13.2V Input","5V 200mA, Isolated 1W Single Output 1kVDC , DC-DC Converter, 10.8-13.2V Input",,1,0,"Catalog, Search",,,,,,,"1/18/14, 1:42 AM","1/7/19, 5:54 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/data/power/ncl/kdc_meu1.pdf,,,,,,Murata Power Solutions,,,,,83,Yes,,,,,,,,,,100,,,1000,,No,No,1.2,7,K,,,,,,,,,Through Hole,,,1,ZIP,,,,,,,,,,,,,,Recommended In Production,,,UL60950,,,,,,,,,,,,,,,,45,No,Yes,No,No,No,No,No,No,Yes,No,No,No,"The MEU1 series is a new range of ultra miniature through hole 1W DC/DC converters, available in a ZIP style pinout. . The MEU1 series offers 1W of available output power over the industrial temperature range of -40ºC to 85ºC. They are ideally suited for providing local supplies on control system boards. With the added beneﬁt of 1kVDC galvanic isolation to reduce switching noise and allows the device to be conﬁgured to provide an isolated negative rail in systems where only positive rails exist.",Isolated 1W Single Output DC-DC Converters,,,,,,,,,,,,,,5,,,,,,12,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
MEU1S1209ZC,MEU1S1209ZC,,0.327 x 0.240 x 0.313,8.30 x 6.10 x 7.95,1529,-40 to 85,1,9,,10.8 to 13.2,N/A,DC/DC Converters1,simple,"Default Category/Power Products/DC-DC Converters/Isolated/Single Output,Murata PS/Products/DC-DC Converters/Isolated/Single Output Isolated","power,murataps,base","9V 111mA, Isolated 1W Single Output 1kVDC , DC-DC Converter, 10.8-13.2V Input","9V 111mA, Isolated 1W Single Output 1kVDC , DC-DC Converter, 10.8-13.2V Input",,1,0,"Catalog, Search",,,,,,,"1/18/14, 1:42 AM","1/7/19, 5:54 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/data/power/ncl/kdc_meu1.pdf,,,,,,Murata Power Solutions,,,,,84,Yes,,,,,,,,,,100,,,1000,,No,No,1.2,9,K,,,,,,,,,Through Hole,,,1,ZIP,,,,,,,,,,,,,,Recommended In Production,,,UL60950,,,,,,,,,,,,,,,,40,No,Yes,No,No,No,No,No,No,Yes,No,No,No,"The MEU1 series is a new range of ultra miniature through hole 1W DC/DC converters, available in a ZIP style pinout. . The MEU1 series offers 1W of available output power over the industrial temperature range of -40ºC to 85ºC. They are ideally suited for providing local supplies on control system boards. With the added beneﬁt of 1kVDC galvanic isolation to reduce switching noise and allows the device to be conﬁgured to provide an isolated negative rail in systems where only positive rails exist.",Isolated 1W Single Output DC-DC Converters,,,,,,,,,,,,,,9,,,,,,12,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
MEU1S1212ZC,MEU1S1212ZC,,0.327 x 0.240 x 0.313,8.30 x 6.10 x 7.95,0.083,-40 to 85,1,12,,10.8 to 13.2,N/A,DC/DC Converters1,simple,"Default Category/Power Products/DC-DC Converters/Isolated/Single Output,Murata PS/Products/DC-DC Converters/Isolated/Single Output Isolated","power,murataps,base","12V 83mA, Isolated 1W Single Output 1kVDC , DC-DC Converter, 10.8-13.2V Input","12V 83mA, Isolated 1W Single Output 1kVDC , DC-DC Converter, 10.8-13.2V Input",,1,0,"Catalog, Search",,,,,,,"1/18/14, 1:42 AM","1/7/19, 5:54 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/data/power/ncl/kdc_meu1.pdf,,,,,,Murata Power Solutions,,,,,86,Yes,,,,,,,,,,100,,,1000,,No,No,1.2,7,K,,,,,,,,,Through Hole,,,1,ZIP,,,,,,,,,,,,,,Recommended In Production,,,UL60950,,,,,,,,,,,,,,,,40,No,Yes,No,No,No,No,No,No,Yes,No,No,No,"The MEU1 series is a new range of ultra miniature through hole 1W DC/DC converters, available in a ZIP style pinout. . The MEU1 series offers 1W of available output power over the industrial temperature range of -40ºC to 85ºC. They are ideally suited for providing local supplies on control system boards. With the added beneﬁt of 1kVDC galvanic isolation to reduce switching noise and allows the device to be conﬁgured to provide an isolated negative rail in systems where only positive rails exist.",Isolated 1W Single Output DC-DC Converters,,,,,,,,,,,,,,12,,,,,,12,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
MEU1S1215ZC,MEU1S1215ZC,,0.327 x 0.240 x 0.313,8.30 x 6.10 x 7.95,0.067,-40 to 85,1,15,,10.8 to 13.2,N/A,DC/DC Converters1,simple,"Default Category/Power Products/DC-DC Converters/Isolated/Single Output,Murata PS/Products/DC-DC Converters/Isolated/Single Output Isolated","power,murataps,base","15V 67mA, Isolated 1W Single Output 1kVDC , DC-DC Converter, 10.8-13.2V Input","15V 67mA, Isolated 1W Single Output 1kVDC , DC-DC Converter, 10.8-13.2V Input",,1,0,"Catalog, Search",,,,,,,"1/18/14, 1:42 AM","1/7/19, 5:54 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/data/power/ncl/kdc_meu1.pdf,,,,,,Murata Power Solutions,,,,,87,Yes,,,,,,,,,,100,,,1000,,No,No,1.2,6,K,,,,,,,,,Through Hole,,,1,ZIP,,,,,,,,,,,,,,Recommended In Production,,,UL60950,,,,,,,,,,,,,,,,40,No,Yes,No,No,No,No,No,No,Yes,No,No,No,"The MEU1 series is a new range of ultra miniature through hole 1W DC/DC converters, available in a ZIP style pinout. . The MEU1 series offers 1W of available output power over the industrial temperature range of -40ºC to 85ºC. They are ideally suited for providing local supplies on control system boards. With the added beneﬁt of 1kVDC galvanic isolation to reduce switching noise and allows the device to be conﬁgured to provide an isolated negative rail in systems where only positive rails exist.",Isolated 1W Single Output DC-DC Converters,,,,,,,,,,,,,,15,,,,,,12,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
MTE1S0303MC,MTE1S0303MC,,0.500 x 0.433 x 0.278,12.70 x 11.00 x 7.05,0.303,-40 to 85,1,3.3,,2.97 to 3.63,N/A,DC/DC Converters1,simple,"Default Category/Power Products/DC-DC Converters/Isolated/Single Output,Murata PS/Products/DC-DC Converters/Isolated/Single Output Isolated","power,murataps,base","3.3V 303mA, Isolated 1W Single Output 1kVDC, DC-DC Converter, 2.97-3.63V Input","3.3V 303mA, Isolated 1W Single Output 1kVDC, DC-DC Converter, 2.97-3.63V Input",1.1,1,Taxable Goods,"Catalog, Search",,,,,,,"1/18/14, 1:42 AM","1/7/19, 5:52 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,SMD,,,,,,,,,,,,,,,,,,,,,/data/power/ncl/kdc_mte1.pdf,,,,,,Murata Power Solutions,,,,,78,Yes,,,,,,,,,,382,,,1000,,No,No,1.2,13.5,K,,,,,,,,,Surface Mount,,,1,,,,,,,,,,,,,,,Recommended In Production,,,UL60950,,,,,,,,,,,,,,,,33,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,"The MTE1 series is a new range of surface mount, high performance 1W DC-DC converters. The MTE1 series is the new high performance version of our 1W NTE series, the MTE1 series is more efficient and offers improved regulation performance. The MTE1 series offers 1W of available output power over the full industrial temperature range of -40?C to 85?C. The MTE1 series has a MSL rating 1, and is compatible with a peak reflow solder temperature of 245?C as per J-STD-020D.",Isolated 1W Single Output SM DC-DC Converters,,,,,,,,,,,,,,3.3,,,,,,3.3,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
MTE1S0305MC,MTE1S0305MC,,0.500 x 0.433 x 0.278,12.70 x 11.00 x 7.05,0.2,-40 to 85,1,5,,2.97 to 3.63,N/A,DC/DC Converters1,simple,"Default Category/Power Products/DC-DC Converters/Isolated/Single Output,Murata PS/Products/DC-DC Converters/Isolated/Single Output Isolated","power,murataps,base","5V 200mA, Isolated 1W Single Output 1kVDC, DC-DC Converter, 2.97-3.63V Input","5V 200mA, Isolated 1W Single Output 1kVDC, DC-DC Converter, 2.97-3.63V Input",1.1,1,Taxable Goods,"Catalog, Search",,,,,,,"1/18/14, 1:42 AM","1/7/19, 5:52 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,SMD,,,,,,,,,,,,,,,,,,,,,/data/power/ncl/kdc_mte1.pdf,,,,,,Murata Power Solutions,,,,,82,Yes,,,,,,,,,,363,,,1000,,No,No,1.2,11,K,,,,,,,,,Surface Mount,,,1,,,,,,,,,,,,,,,Recommended In Production,,,UL60950,,,,,,,,,,,,,,,,24,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,"The MTE1 series is a new range of surface mount, high performance 1W DC-DC converters. The MTE1 series is the new high performance version of our 1W NTE series, the MTE1 series is more efficient and offers improved regulation performance. The MTE1 series offers 1W of available output power over the full industrial temperature range of -40?C to 85?C. The MTE1 series has a MSL rating 1, and is compatible with a peak reflow solder temperature of 245?C as per J-STD-020D.",Isolated 1W Single Output SM DC-DC Converters,,,,,,,,,,,,,,5,,,,,,3.3,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
MTE1S0309MC,MTE1S0309MC,,0.500 x 0.433 x 0.278,12.70 x 11.00 x 7.05,1529,-40 to 85,1,9,,2.97 to 3.63,N/A,DC/DC Converters1,simple,"Default Category/Power Products/DC-DC Converters/Isolated/Single Output,Murata PS/Products/DC-DC Converters/Isolated/Single Output Isolated","power,murataps,base","9V 111mA, Isolated 1W Single Output 1kVDC, DC-DC Converter, 2.97-3.63V Input","9V 111mA, Isolated 1W Single Output 1kVDC, DC-DC Converter, 2.97-3.63V Input",1.1,1,Taxable Goods,"Catalog, Search",,,,,,,"1/18/14, 1:42 AM","1/7/19, 5:52 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,SMD,,,,,,,,,,,,,,,,,,,,,/data/power/ncl/kdc_mte1.pdf,,,,,,Murata Power Solutions,,,,,85,Yes,,,,,,,,,,353,,,1000,,No,No,1.2,9,K,,,,,,,,,Surface Mount,,,1,,,,,,,,,,,,,,,Recommended In Production,,,UL60950,,,,,,,,,,,,,,,,17,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,"The MTE1 series is a new range of surface mount, high performance 1W DC-DC converters. The MTE1 series is the new high performance version of our 1W NTE series, the MTE1 series is more efficient and offers improved regulation performance. The MTE1 series offers 1W of available output power over the full industrial temperature range of -40?C to 85?C. The MTE1 series has a MSL rating 1, and is compatible with a peak reflow solder temperature of 245?C as per J-STD-020D.",Isolated 1W Single Output SM DC-DC Converters,,,,,,,,,,,,,,9,,,,,,3.3,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
MTE1S0312MC,MTE1S0312MC,,0.500 x 0.433 x 0.278,12.70 x 11.00 x 7.05,0.083,-40 to 85,1,12,,2.97 to 3.63,N/A,DC/DC Converters1,simple,"Default Category/Power Products/DC-DC Converters/Isolated/Single Output,Murata PS/Products/DC-DC Converters/Isolated/Single Output Isolated","power,murataps,base","12V 83mA, Isolated 1W Single Output 1kVDC, DC-DC Converter, 2.97-3.63V Input","12V 83mA, Isolated 1W Single Output 1kVDC, DC-DC Converter, 2.97-3.63V Input",1.1,1,Taxable Goods,"Catalog, Search",,,,,,,"1/18/14, 1:42 AM","1/7/19, 5:52 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,SMD,,,,,,,,,,,,,,,,,,,,,/data/power/ncl/kdc_mte1.pdf,,,,,,Murata Power Solutions,,,,,86,Yes,,,,,,,,,,348,,,1000,,No,No,1.2,8,K,,,,,,,,,Surface Mount,,,1,,,,,,,,,,,,,,,Recommended In Production,,,UL60950,,,,,,,,,,,,,,,,15,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,"The MTE1 series is a new range of surface mount, high performance 1W DC-DC converters. The MTE1 series is the new high performance version of our 1W NTE series, the MTE1 series is more efficient and offers improved regulation performance. The MTE1 series offers 1W of available output power over the full industrial temperature range of -40?C to 85?C. The MTE1 series has a MSL rating 1, and is compatible with a peak reflow solder temperature of 245?C as per J-STD-020D.",Isolated 1W Single Output SM DC-DC Converters,,,,,,,,,,,,,,12,,,,,,3.3,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
MTE1S0315MC,MTE1S0315MC,,0.500 x 0.433 x 0.278,12.70 x 11.00 x 7.05,0.067,-40 to 85,1,15,,2.97 to 3.63,N/A,DC/DC Converters1,simple,"Default Category/Power Products/DC-DC Converters/Isolated/Single Output,Murata PS/Products/DC-DC Converters/Isolated/Single Output Isolated","power,murataps,base","15V 66mA, Isolated 1W Single Output 1kVDC, DC-DC Converter, 2.97-3.63V Input","15V 66mA, Isolated 1W Single Output 1kVDC, DC-DC Converter, 2.97-3.63V Input",1.1,1,Taxable Goods,"Catalog, Search",,,,,,,"1/18/14, 1:42 AM","1/7/19, 5:52 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,SMD,,,,,,,,,,,,,,,,,,,,,/data/power/ncl/kdc_mte1.pdf,,,,,,Murata Power Solutions,,,,,86,Yes,,,,,,,,,,346,,,1000,,No,No,1.2,8,K,,,,,,,,,Surface Mount,,,1,,,,,,,,,,,,,,,Recommended In Production,,,UL60950,,,,,,,,,,,,,,,,13,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,"The MTE1 series is a new range of surface mount, high performance 1W DC-DC converters. The MTE1 series is the new high performance version of our 1W NTE series, the MTE1 series is more efficient and offers improved regulation performance. The MTE1 series offers 1W of available output power over the full industrial temperature range of -40?C to 85?C. The MTE1 series has a MSL rating 1, and is compatible with a peak reflow solder temperature of 245?C as per J-STD-020D.",Isolated 1W Single Output SM DC-DC Converters,,,,,,,,,,,,,,15,,,,,,3.3,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
MTU1D0305MC,MTU1D0305MC,,0.323 x 0.331 x 0.335,8.2 x 8.4 x 8.5,0.1,-40 to 85,1,5,-5,2.97 to 3.63,N/A,DC/DC Converters1,simple,Default Category/Power Products/DC-DC Converters/Isolated/Bipolar / Dual Output Isolated,"power,murataps,base","±5V ±100mA, 1W  Dual Output Isolation DC-DC Converter 1KVDC, 2.9V-3.6V Input","±5V ±100mA, 1W  Dual Output Isolation DC-DC Converter 1KVDC, 2.9V-3.6V Input",0,1,Taxable Goods,"Catalog, Search",,,,,,,"1/18/14, 1:42 AM","1/7/19, 5:47 PM",,,Block after Info Column,,,,,,,,,2 columns with right bar,,,,,,,,,,,,,,,,,,,Sub-miniture SMD,,,,,,,,,,,,,,,,,,,,,/data/power/ncl/kdc_mtu1.pdf,,,,,,Murata Power Solutions,,,,,83,Yes,,,,,,,-0.1,,,356,,,1000,,No,No,1.1,9.5,K,,,,,,,,,Surface Mount,,,1,,,,,,,/p_mtu.gif,,,,,,,,Recommended In Production,,,UL60950,,,,,,,,,,,,,,,,18,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,"The MTU1 series is a new range of miniature
surface mount, high performance 1W DC/DC
converters. With a footprint reduction of over 50%
from the previous generation of 1W SMD DC/DC,
the MTU1 series offers 1W of available output
power over the full industrial temperature range of
-40ºC to 85ºC. The MTU1 series is more efficient
and offers improved regulation performance for
applications where a wide output voltage variation
can not be tolerated.

<p>The devices are suitable for all applications where
high volume production is envisaged.",Isolated 1W Dual Output SM DC-DC Converters,,,,,,,,,,,,,,5,,,,,,3.3,,,,999,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,0
